GmlId,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,Shape
BDTMSP.309,309,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHAI WAN INDUSTRIAL CENTRE,"14/F WORKSHOP B1 CHAI WAN INDUSTRIAL CENTRE 20 LEE CHUNG STREET, CHAI WAN",柴灣中心工業大廈,柴灣利眾街20號柴灣中心工業大廈14字樓B1室,HONG KONG,港島,EASTERN,東區,18/05/2021,18/05/2021,4244814159T20050430,4244814159T20050430,814161.9,842437.2,22.2662435,114.2368345,2025-10-02T15:05:50,POINT (842437.20000000 814161.90000000)
BDTMSP.310,310,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAI SIK INDUSTRIAL BUILDING,3/F UNIT B MAI SIK INDUSTRIAL BUILDING 1-11 KWAI TING ROAD KWAI CHUNG,美適工業大廈,葵涌葵定路1-11號美適工業大廈3字樓B室,NEW TERRITORIES,新界,KWAI TSING,葵青區,26/11/2020,26/11/2020,3165224545T20080205,3165224545T20080205,824546.1,831654.2,22.36004022,114.1320586,2025-10-02T15:05:50,POINT (831654.20000000 824546.10000000)
BDTMSP.311,311,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TEXACO ROAD INDUSTRIAL CENTRE,15/F UNIT 2-3 TEXACO ROAD INDUSTRIAL CENTRE BLOCK B 14-22 WANG LUNG STREET TSUEN WAN,德士古道工業中心,荃灣橫龍街14-22號德士古道工業中心B座15字樓2至3室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,27/12/2018,27/12/2018,3000325207T20050430,3000325207T20050430,825214.4,829983.8,22.36601321,114.1160463,2025-10-02T15:05:50,POINT (829983.80000000 825214.40000000)
BDTMSP.312,312,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,FORTUNE FACTORY BUILDING,12/F WORKSHOP 2 FORTUNE FACTORY BUILDING 40 LEE CHUNG STREET CHAI WAN,富誠工業大廈,柴灣利眾街40號富誠工業大廈A座12字樓2室,HONG KONG,港島,EASTERN,東區,13/08/2019,13/08/2019,4238214187T20050430,4238214187T20050430,814190.7,842362,22.26649659,114.2361943,2025-10-02T15:05:50,POINT (842362.00000000 814190.70000000)
BDTMSP.313,313,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TSING YI INDUSTRIAL CENTRE,"5/F UNIT D2, D3-D7 TSING YI INDUSTRIAL CENTRE BLOCK D PHASE II 1/33 CHEUNG TAT RD TSING YI",青衣工業中心,"青衣長達路1-33號青衣工業中心2期D座5字樓2, 3至7室",NEW TERRITORIES,新界,KWAI TSING,葵青區,1/11/2018,1/11/2018,2942623393T20130606,2942623393T20130606,823391.9,829424.8,22.34962961,114.1104518,2025-10-02T15:05:49,POINT (829424.80000000 823391.90000000)
BDTMSP.314,314,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,VICTORIOUS FACTORY BUILDING,UNIT D ON 4TH FLOOR VICTORIOUS FACTORY BUILDING NO.35 TSEUK LUK STREET SAN PO KONG,百勝工廠大廈,新蒲崗爵祿街35號百勝工廠大廈4字樓D室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,11/03/2025,11/03/2025,3842721787T20050430,3842721787T20050430,821804.8,838448.4,22.33513875,114.1978319,2025-10-02T15:05:49,POINT (838448.40000000 821804.80000000)
BDTMSP.315,315,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ROOM+ KWUN TONG BUILDING,9/F ROOM+ KWUN TONG BUILDING 338 KWUN TONG ROAD KWUN TONG,自由倉大廈,觀塘觀塘道338號自由倉大廈9字樓,KOWLOON,九龍,KWUN TONG,觀塘區,27/08/2024,27/08/2024,4035719639T20050430,4035719639T20050430,819641.5,840360,22.31573754,114.216561,2025-10-02T15:05:49,POINT (840360.00000000 819641.50000000)
BDTMSP.316,316,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,PRINCE INDUSTRIAL BUILDING,3/F UNIT B PRINCE INDUSTRIAL BUILDING 106 KING FUK STREET SAN PO KONG,太子工業大廈,新蒲崗景福街106號太子工業大廈3字樓B室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,28/09/2023,28/09/2023,3854821708T20050430,3854821708T20050430,821705.2,838548.4,22.33442518,114.1990063,2025-10-02T15:05:49,POINT (838548.40000000 821705.20000000)
BDTMSP.317,317,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG KONG INDUSTRIAL BUILDING,4/F UNIT G HONG KONG INDUSTRIAL BUILDING 444-452 DES VOEUX ROAD WEST SAI WAN,香港工業大廈,西環德輔道西444-452號香港工業大廈4字樓G室,HONG KONG,港島,CENTRAL &amp; WESTERN,中西區,14/01/2022,14/01/2022,3179316460T20050430,3179316460T20050430,816453.5,831793,22.28702829,114.1334502,2025-10-02T15:05:49,POINT (831793.00000000 816453.50000000)
BDTMSP.318,318,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KWAI SHING INDUSTRIAL BUILDING,9/F UNIT C KWAI SHING INDUSTRIAL BUILDING PHASE 1 36-40 TAI LIN PAI ROAD KWAI CHUNG,貴盛工業大廈,葵涌大連排道36-40號貴盛工業大廈9字樓C室,NEW TERRITORIES,新界,KWAI TSING,葵青區,17/05/2019,17/05/2019,3181325023T20050430,3181325023T20050430,825027.7,831811.9,22.36435724,114.1336204,2025-10-02T15:05:49,POINT (831811.90000000 825027.70000000)
BDTMSP.319,319,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SEA VIEW ESTATE,UNIT 814 8/F BLOCK B SEA VIEW ESTATE 2-8 WATSON ROAD TIN HAU,海景大廈,天后屈臣道2-8號海景大廈B座8字樓814室,HONG KONG,港島,EASTERN,東區,26/02/2019,26/02/2019,3766516538T20050430,3766516538T20050430,816544.8,837669.1,22.28773791,114.1904305,2025-10-02T15:05:49,POINT (837669.10000000 816544.80000000)
BDTMSP.320,320,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOI CHEUNG INDUSTRIAL BUILDING,10/F UNIT B HOI CHEUNG INDUSTRIAL BUILDING 4 HO TIN STREET TUEN MUN,凱昌工業大廈,屯門河田街4號凱昌工業大廈10字樓B室,NEW TERRITORIES,新界,TUEN MUN,屯門區,10/01/2019,10/01/2019,1507028771T20050430,1507028771T20050430,828768.9,815071.9,22.39807842,113.971012,2025-10-02T15:05:49,POINT (815071.90000000 828768.90000000)
BDTMSP.321,321,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SIU FU FTY BUILDING,4/F SIU FU FTY BUILDING 201 WAI YIP STREET KWUN TONG,兆富大厦,觀塘偉業街201號兆富大厦4字樓,KOWLOON,九龍,KWUN TONG,觀塘區,29/06/2018,29/06/2018,4087719013T20050430,4087719013T20050430,819012.6,840875.3,22.31008307,114.2216062,2025-10-02T15:05:49,POINT (840875.30000000 819012.60000000)
BDTMSP.322,322,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,Dah Chong Hong (Motor Service Centre) Ltd.,"3/F., DAH CHONG HONG (MOTOR SERVICE CENTRE) LTD. AP LEI CHAU SERVICE CENTRE, NO. 111 LEE NAM ROAD, AP LEI CHAU",大昌行洗車服務大廈,鴨脷洲利南道111號大昌行洗車服務大廈3字樓,HONG KONG,港島,SOUTHERN,南區,17/10/2019,17/10/2019,3379411072T20050430,3379411072T20050430,811069.2,833795.5,22.23837515,114.1528756,2025-10-02T15:05:48,POINT (833795.50000000 811069.20000000)
BDTMSP.323,323,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WAH HING INDUSTRIAL BUILDING,WORKSHOP SPACE B ON 7/F WAH HING INDUSTRIAL BUILDING NOS.2-6 MA KOK STREET TSUEN WAN,華興工業大廈,荃灣馬角街2-6號華興工業大廈7字樓B室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,20/06/2025,20/06/2025,3027725089T20050430,3027725089T20050430,825060.3,830266,22.36494859,114.118707,2025-10-02T15:05:48,POINT (830266.00000000 825060.30000000)
BDTMSP.324,324,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,METROPOLITAN INDUSTRIAL &amp; WAREHOUSE BUILDING,20/F METROPOLITAN INDUSTRIAL AND WAREHOUSE BUILDING NO.2 216-218 TEXACO ROAD TSUEN WAN,京華工業貨倉大廈,荃灣德士古道216-218號京華工業貨倉大廈(二期)20字樓,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,3/11/2023,3/11/2023,3002525056T20110323,3002525056T20110323,825056,830025,22.36464968,114.1162605,2025-10-02T15:05:48,POINT (830025.00000000 825056.00000000)
BDTMSP.325,325,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TSING YI INDUSTRIAL CENTRE,8/F UNIT E7 AND E9 OF BLOCK E TSING YI INDUSTRIAL CENTRE PHASE II NOS.1-33 CHEUNG TAT ROAD TSING YI,青衣工業中心,青衣長達路1-33號青衣工業中心2期E座8字樓7及9室,NEW TERRITORIES,新界,KWAI TSING,葵青區,27/08/2024,27/08/2024,2946223408T20130606,2946223408T20130606,823334.3,829475.2,22.34976521,114.1108013,2025-10-02T15:05:48,POINT (829475.20000000 823334.30000000)
BDTMSP.326,326,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,FUK CHIU FACTORY BUILDING,1/F FUK CHIU FACTORY BUILDING NO.20 BUTE STREET MONGKOK,福照工廠大廈,旺角弼街20號福照工廠大廈1字樓,KOWLOON,九龍,YAU TSIM MONG,油尖旺區,21/06/2024,21/06/2024,3518020249T20050430,3518020249T20050430,820250,835179.6,22.32125073,114.1663141,2025-10-02T15:05:48,POINT (835179.60000000 820250.00000000)
BDTMSP.327,327,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,FULLAGAR INDUSTRIAL BUILDING,UNIT NO.7 ON 20/F FULLAGAR INDUSTRIAL BUILDING NO.234 ABERDEEN MAIN ROAD HONG KONG,富嘉工業大廈,香港仔大道234號富嘉工業大廈20字樓7室,HONG KONG,香港,SOUTHERN,南區,6/06/2023,6/06/2023,3378412238T20050902,3378412238T20050902,812232,833774,22.2489049,114.1527768,2025-10-02T15:05:48,POINT (833774.00000000 812232.00000000)
BDTMSP.328,328,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TAT FACTORY BUILDING,3/F E TAT FACTORY BUILDING 4 HEUNG YIP ROAD,怡達工業大廈,香葉道 4 號怡達工業大廈3字樓,HONG KONG,港島,SOUTHERN,南區,30/10/2020,30/10/2020,3539612212T20050430,3539612212T20050430,812217.3,835396.5,22.24867166,114.168415,2025-10-02T15:05:48,POINT (835396.50000000 812217.30000000)
BDTMSP.329,329,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEUNG HING SHING CENTRE,8/F UNIT A CHEUNG HING SHING CENTRE 23 SHA TSUI ROAD TSUEN WAN,昌興盛中心,荃灣沙咀道 23 號昌興盛中心8字樓A室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,23/08/2018,23/08/2018,2924126123T20050430,2924126123T20050430,826121.6,829241.6,22.37428223,114.1086438,2025-10-02T15:05:48,POINT (829241.60000000 826121.60000000)
BDTMSP.330,330,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TUNG CHUN INDUSTRIAL BUILDING,2/F TUNG CHUN INDUSTRIAL BUILDING BLOCK A 9-11 CHEUNG WING ROAD KWAI CHUNG,同珍工業大廈,葵涌昌榮路9-11號同珍工業大廈A座2字樓,NEW TERRITORIES,新界,KWAI TSING,葵青區,24/05/2018,24/05/2018,3202425783T20080124,3202425783T20080124,825785.1,832023.3,22.37122098,114.135667,2025-10-02T15:05:48,POINT (832023.30000000 825785.10000000)
BDTMSP.331,331,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MINICO BUILDING,13/F MINICO BUILDING 18 LEE CHUNG STREET CHAI WAN,美利倉大廈,柴灣利眾街18號美利倉大廈13字樓,HONG KONG,港島,EASTERN,東區,26/11/2018,26/11/2018,4238514090T20050430,4238514090T20050430,814109.9291,842482.9917,22.26562061,114.236223,2025-10-02T15:05:47,POINT (842482.99170000 814109.92910000)
BDTMSP.332,332,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ELDEX INDUSTRIAL BUILDING,1/F WORKSHOP B ELDEX INDUSTRIAL BUILDING NO.21 MA TAU WAI ROAD HUNG HOM,義達工業大廈,紅磡馬頭圍道21號義達工業大廈1字樓B室,KOWLOON,九龍,KOWLOON CITY,九龍城區,8/06/2023,8/06/2023,3739318823T20050430,3739318823T20050430,818821.5,837402,22.30837307,114.1877927,2025-10-02T15:05:47,POINT (837402.00000000 818821.50000000)
BDTMSP.333,333,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,PRINCE INDUSTRIAL BUILDING,WORKSHOP B ON 8/F PRINCE INDUSTRIAL BUILDING 5 SUN YIP STREET CHAI WAN,王子工業大廈,柴灣新業街5號王子工業大廈8字樓B室,HONG KONG,香港,EASTERN,東區,21/04/2023,21/04/2023,4344414234T20050430,4344414234T20050430,814232,843446,22.26691694,114.2464984,2025-10-02T15:05:47,POINT (843446.00000000 814232.00000000)
BDTMSP.334,334,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,EXCELSIOR INDUSTRIAL BUILDING,18/F EXCELSIOR INDUSTRIAL BUILDING NOS. 68-76 SHA TSUI ROAD TSUEN WAN,大成大廈,荃灣沙咀道68 -76號大成大廈18字樓,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,29/07/2022,29/07/2022,2938225970T20050430,2938225970T20050430,825969.5972,829366.2652,22.37290113,114.1100136,2025-10-02T15:05:47,POINT (829366.26520000 825969.59720000)
BDTMSP.335,335,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WORLD WIDE INDUSTRIAL BUILDING,3/F WORLD WIDE INDUSTRIAL BUILDING 33 TO KWA WAN ROAD TO KWA WAN,宏豐工業大廈,土瓜灣土瓜灣道33號宏豐工業大廈3字樓,KOWLOON,九龍,KOWLOON CITY,九龍城區,7/07/2022,7/07/2022,3748219542T20050430,3748219542T20050430,819543.5,837478.2,22.31486601,114.188657,2025-10-02T15:05:47,POINT (837478.20000000 819543.50000000)
BDTMSP.336,336,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEUNG HING SHING CENTRE,UNIT B 5/F CHEUNG HING SHING CENTRE 23 SHA TSUI ROAD TSUEN WAN,昌興盛中心,荃灣沙咀道 23 號昌興盛中心5字樓 B室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,31/05/2019,31/05/2019,2924126123T20050430,2924126123T20050430,826121.6,829241.6,22.37428223,114.1086438,2025-10-02T15:05:47,POINT (829241.60000000 826121.60000000)
BDTMSP.337,337,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KAISER ESTATE,2/F FLAT C KAISER ESTATE 2ND PHASE 51 MAN YUE STREET HUNG HOM,凱旋工商中心,紅磡民裕街51號凱旋工商中心二期2字樓C室,KOWLOON,九龍,KOWLOON CITY,九龍城區,11/03/2019,11/03/2019,3752518934T20050430,3752518934T20050430,818930,837514.3,22.30937538,114.1890739,2025-10-02T15:05:47,POINT (837514.30000000 818930.00000000)
BDTMSP.338,338,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,PRINCE INDUSTRIAL BUILDING,1/F WORKSHOP A PRINCE INDUSTRIAL BUILDING 5 SUN YIP STREET SIU SAI WAN,王子工業大廈,柴灣新業街5號王子工業大廈1字樓A室,HONG KONG,港島,EASTERN,東區,17/08/2018,17/08/2018,4344414234T20050430,4344414234T20050430,814231,843445.2,22.26691694,114.2464984,2025-10-02T15:05:47,POINT (843445.20000000 814231.00000000)
BDTMSP.339,339,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEUNG HING SHING CENTRE,8/F UNIT C CHEUNG HING SHING CENTRE 23 SHA TSUI ROAD TSUEN WAN,昌興盛中心,荃灣沙咀道 23 號昌興盛中心8字樓C室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,23/08/2018,23/08/2018,2924126123T20050430,2924126123T20050430,826121.6,829241.6,22.37428223,114.1086438,2025-10-02T15:05:47,POINT (829241.60000000 826121.60000000)
BDTMSP.340,340,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHING KING INDUSTRIAL BUILDING,UNIT C &amp; D 2/F SHING KING INDUSTRIAL BUILDING 45 KUT SHING STREET CHAI WAN,勝景工業大廈,柴灣吉勝街45號勝景工業大廈2字樓C及D室,HONG KONG,港島,EASTERN,東區,26/06/2018,26/06/2018,4224614093T20050430,4224614093T20050430,814092.1,842245.5,22.26564819,114.2348744,2025-10-02T15:05:47,POINT (842245.50000000 814092.10000000)
BDTMSP.341,341,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KWAI HING INDUSTRIAL BUILDING,"UNIT C 4/F, KWAI HING INDUSTRIAL BUILDING 10-18 CHUN PIN STREET KWAI CHUNG",葵興工業大廈,葵涌圳邊街10-18號葵興工業大廈4字樓C室,NEW TERRITORIES,新界,KWAI TSING,葵青區,10/07/2020,10/07/2020,3211925483T20200924,3211925483T20200924,825482.7,832119,22.36851205,114.1365902,2025-10-02T15:05:46,POINT (832119.00000000 825482.70000000)
BDTMSP.342,342,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,GOODVIEW INDUSTRIAL BUILDING,WORKSHOP 1-6 ON 4/F GOODVIEW INDUSTRIAL BUILDING NO. 11 KIN FAT STREET TUEN MUN,好景工業大廈,屯門建發街11號好景工業大廈8字樓1-6室,NEW TERRITORIES,新界,TUEN MUN,屯門區,25/10/2024,25/10/2024,1473228832T20050430,1473228832T20050430,828797.1,814737.2,22.39862507,113.9677287,2025-10-02T15:05:46,POINT (814737.20000000 828797.10000000)
BDTMSP.343,343,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ROOM+ KWUN TONG BUILDING,8/F ROOM+ KWUN TONG BUILDING 338 KWUN TONG ROAD KWUN TONG,自由倉大廈,觀塘觀塘道338號自由倉大廈8字樓,KOWLOON,九龍,KWUN TONG,觀塘區,27/08/2024,27/08/2024,4035719639T20050430,4035719639T20050430,819641.5,840360,22.31573754,114.216561,2025-10-02T15:05:46,POINT (840360.00000000 819641.50000000)
BDTMSP.344,344,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HARBOUR CENTRE,UNIT NO.5 ON 4/F HARBOUR CENTRE TOWER 2 NO. 8 HOK CHEUNG STREET HUNG HOM,維港中心,紅磡鶴翔街8號維港中心第2座4字樓5室,KOWLOON,九龍,KOWLOON CITY,九龍城區,2/06/2023,2/06/2023,3777018998T20050430,3777018998T20050430,819013,837779,22.30995314,114.1914517,2025-10-02T15:05:46,POINT (837779.00000000 819013.00000000)
BDTMSP.345,345,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KIN TECK INDUSTRIAL BUILDING,14/F UNIT A KIN TECK INDUSTRIAL BUILDING NO.26 WONG CHUK HANG ROAD WONG CHUK HANG,建德工業大廈,黃竹坑黃竹坑道26號建德工業大廈14字樓A室,HONG KONG,香港,SOUTHERN,南區,26/11/2024,26/11/2024,3500512152T20050430,3500512152T20050430,812134.3,835002.7,22.24812958,114.1646219,2025-10-02T15:05:58,POINT (835002.70000000 812134.30000000)
BDTMSP.346,346,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOP HING INDUSTRIAL BUILDING,4/F WORKSHOP C HOP HING INDUSTRIAL BUILDING NO.704 CASTLE PEAK ROAD CHEUNG SHA WAN,合興工業大廈,長沙灣青山道702-704號合興工業大廈4字樓C室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,19/04/2024,19/04/2024,3302022071T20050430,3302022071T20050430,822066.3,833015.3,22.33770174,114.1453453,2025-10-02T15:05:58,POINT (833015.30000000 822066.30000000)
BDTMSP.347,347,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG KONG INDUSTRIAL BUILDING,16/F HONG KONG INDUSTRIAL BUILDING 444-452 DES VOEUX ROAD WEST SAI WAN,香港工業大廈,西環德輔道西444-452號香港工業大廈16字樓 ,HONG KONG,港島,CENTRAL &amp; WESTERN,中西區,5/12/2019,5/12/2019,3179316460T20050430,3179316460T20050430,816453.5,831793,22.28702829,114.1334502,2025-10-02T15:05:58,POINT (831793.00000000 816453.50000000)
